Price,Close
Ticker,AAPL
Date,
2015-09-11,25.64105224609375
2015-09-14,25.88801383972168
2015-09-15,26.105775833129883
2015-09-16,26.13496971130371
2015-09-17,25.575939178466797
2015-09-18,25.470422744750977
2015-09-21,25.86556053161621
2015-09-22,25.459203720092773
2015-09-23,25.66575050354004
2015-09-24,25.81841278076172
2015-09-25,25.75330352783203
2015-09-28,25.243669509887695
2015-09-29,24.484834671020508
2015-09-30,24.763229370117188
2015-10-01,24.601585388183594
2015-10-02,24.78118896484375
2015-10-05,24.870986938476562
2015-10-06,24.989974975585938
2015-10-07,24.870986938476562
2015-10-08,24.583614349365234
2015-10-09,25.171833038330078
2015-10-12,25.055082321166992
2015-10-13,25.097753524780273
2015-10-14,24.743017196655273
2015-10-15,25.11345863342285
2015-10-16,24.92936134338379
2015-10-19,25.084272384643555
2015-10-20,25.542272567749023
2015-10-21,25.540016174316406
2015-10-22,25.930667877197266
2015-10-23,26.734403610229492
2015-10-26,25.88127326965332
2015-10-27,25.717382431030273
2015-10-28,26.777063369750977
2015-10-29,27.059940338134766
2015-10-30,26.828697204589844
2015-11-02,27.205867767333984
2015-11-03,27.517942428588867
2015-11-04,27.389968872070312
2015-11-05,27.263702392578125
2015-11-06,27.295269012451172
2015-11-09,27.184789657592773
2015-11-10,26.328006744384766
2015-11-11,26.17919921875
2015-11-12,26.091266632080078
2015-11-13,25.329177856445312
2015-11-16,25.744041442871094
2015-11-17,25.63356590270996
2015-11-18,26.445253372192383
2015-11-19,26.781200408935547
2015-11-20,26.8984432220459
2015-11-23,26.548969268798828
2015-11-24,26.803743362426758
2015-11-25,26.61209487915039
2015-11-27,26.562490463256836
2015-11-30,26.672977447509766
2015-12-01,26.45652198791504
2015-12-02,26.2175235748291
2015-12-03,25.974018096923828
2015-12-04,26.837562561035156
2015-12-07,26.66846466064453
2015-12-08,26.657190322875977
2015-12-09,26.0687198638916
2015-12-10,26.19272232055664
2015-12-11,25.518573760986328
2015-12-14,25.360748291015625
2015-12-15,24.912063598632812
2015-12-16,25.10371208190918
2015-12-17,24.571605682373047
2015-12-18,23.906471252441406
2015-12-21,24.1995792388916
2015-12-22,24.177034378051758
2015-12-23,24.48818016052246
2015-12-24,24.35740852355957
2015-12-28,24.084590911865234
2015-12-29,24.51749038696289
2015-12-30,24.19732666015625
2015-12-31,23.732860565185547
2016-01-04,23.75314712524414
2016-01-05,23.157915115356445
2016-01-06,22.704723358154297
2016-01-07,21.74648666381836
2016-01-08,21.861465454101562
2016-01-11,22.2154541015625
2016-01-12,22.537874221801758
2016-01-13,21.958417892456055
2016-01-14,22.438669204711914
2016-01-15,21.899797439575195
2016-01-19,21.7938289642334
2016-01-20,21.823137283325195
2016-01-21,21.71265983581543
2016-01-22,22.867061614990234
2016-01-25,22.42063331604004
2016-01-26,22.544641494750977
2016-01-27,21.063304901123047
2016-01-28,21.214374542236328
2016-01-29,21.9471378326416
2016-02-01,21.741968154907227
2016-02-02,21.302305221557617
2016-02-03,21.723934173583984
2016-02-04,21.89848518371582
2016-02-05,21.313615798950195
2016-02-08,21.538040161132812
2016-02-09,21.533506393432617
2016-02-10,21.370296478271484
2016-02-11,21.241073608398438
2016-02-12,21.30681800842285
2016-02-16,21.907550811767578
2016-02-17,22.243059158325195
2016-02-18,21.821413040161133
2016-02-19,21.77153968811035
2016-02-22,21.961956024169922
2016-02-23,21.465499877929688
2016-02-24,21.785144805908203
2016-02-25,21.934755325317383
2016-02-26,21.96875762939453
2016-02-29,21.918886184692383
2016-03-01,22.789379119873047
2016-03-02,22.839256286621094
2016-03-03,23.00927734375
2016-03-04,23.35158920288086
2016-03-07,23.09315299987793
2016-03-08,22.902727127075195
2016-03-09,22.92313575744629
2016-03-10,22.93446922302246
2016-03-11,23.181562423706055
2016-03-14,23.240503311157227
2016-03-15,23.707490921020508
2016-03-16,24.0225887298584
2016-03-17,23.984052658081055
2016-03-18,24.011255264282227
2016-03-21,24.00899314880371
2016-03-22,24.19261360168457
2016-03-23,24.05886459350586
2016-03-24,23.95458221435547
2016-03-28,23.845773696899414
2016-03-29,24.410236358642578
2016-03-30,24.83641242980957
2016-03-31,24.707204818725586
2016-04-01,24.93389892578125
2016-04-04,25.1900577545166
2016-04-05,24.89308738708496
2016-04-06,25.15378761291504
2016-04-07,24.605186462402344
2016-04-08,24.632394790649414
2016-04-11,24.714004516601562
2016-04-12,25.03590965270996
2016-04-13,25.398624420166016
2016-04-14,25.412214279174805
2016-04-15,24.902156829833984
2016-04-18,24.364896774291992
2016-04-19,24.235681533813477
2016-04-20,24.285554885864258
2016-04-21,24.0225887298584
2016-04-22,23.95685577392578
2016-04-25,23.820833206176758
2016-04-26,23.655351638793945
2016-04-27,22.175048828125
2016-04-28,21.497236251831055
2016-04-29,21.250139236450195
2016-05-02,21.22747039794922
2016-05-03,21.576580047607422
2016-05-04,21.35215187072754
2016-05-05,21.265487670898438
2016-05-06,21.146888732910156
2016-05-09,21.162853240966797
2016-05-10,21.306537628173828
2016-05-11,21.09899139404297
2016-05-12,20.604080200195312
2016-05-13,20.645126342773438
2016-05-16,21.411449432373047
2016-05-17,21.32250213623047
2016-05-18,21.56654167175293
2016-05-19,21.484439849853516
2016-05-20,21.71707534790039
2016-05-23,21.993040084838867
2016-05-24,22.328306198120117
2016-05-25,22.72059440612793
2016-05-26,22.90077018737793
2016-05-27,22.8870906829834
2016-05-31,22.775327682495117
2016-06-01,22.456029891967773
2016-06-02,22.28725242614746
2016-06-03,22.332866668701172
2016-06-06,22.494796752929688
2016-06-07,22.586029052734375
2016-06-08,22.565500259399414
2016-06-09,22.72743034362793
2016-06-10,22.540416717529297
2016-06-13,22.200584411621094
2016-06-14,22.22795867919922
2016-06-15,22.15496826171875
2016-06-16,22.248477935791016
2016-06-17,21.742156982421875
2016-06-20,21.689699172973633
2016-06-21,21.87444496154785
2016-06-22,21.792341232299805
2016-06-23,21.917781829833984
2016-06-24,21.301979064941406
2016-06-27,20.991802215576172
2016-06-28,21.345312118530273
2016-06-29,21.53005599975586
2016-06-30,21.803735733032227
2016-07-01,21.8698787689209
2016-07-05,21.66461181640625
2016-07-06,21.787771224975586
2016-07-07,21.88128662109375
2016-07-08,22.050065994262695
2016-07-11,22.11848258972168
2016-07-12,22.218828201293945
2016-07-13,22.093395233154297
2016-07-14,22.531293869018555
2016-07-15,22.529006958007812
2016-07-18,22.76848602294922
2016-07-19,22.777606964111328
2016-07-20,22.798133850097656
2016-07-21,22.677257537841797
2016-07-22,22.501646041870117
2016-07-25,22.200584411621094
2016-07-26,22.047771453857422
2016-07-27,23.48006820678711
2016-07-28,23.797094345092773
2016-07-29,23.767446517944336
2016-08-01,24.187101364135742
2016-08-02,23.829023361206055
2016-08-03,24.127798080444336
2016-08-04,24.276845932006836
2016-08-05,24.646032333374023
2016-08-08,24.85011863708496
2016-08-09,24.95101547241211
2016-08-10,24.765274047851562
2016-08-11,24.74922752380371
2016-08-12,24.806549072265625
2016-08-15,25.104656219482422
2016-08-16,25.081724166870117
2016-08-17,25.04503059387207
2016-08-18,25.0129337310791
2016-08-19,25.07713508605957
2016-08-22,24.88222312927246
2016-08-23,24.960193634033203
2016-08-24,24.77215003967285
2016-08-25,24.66667366027832
2016-08-26,24.522205352783203
2016-08-29,24.494693756103516
2016-08-30,24.306655883789062
2016-08-31,24.329591751098633
2016-09-01,24.474056243896484
2016-09-02,24.703359603881836
2016-09-06,24.696475982666016
2016-09-07,24.847829818725586
2016-09-08,24.196582794189453
2016-09-09,23.648548126220703
2016-09-12,24.178247451782227
2016-09-13,24.75381088256836
2016-09-14,25.62976837158203
2016-09-15,26.50113868713379
2016-09-16,26.352087020874023
2016-09-19,26.044815063476562
2016-09-20,26.042522430419922
2016-09-21,26.03793716430664
2016-09-22,26.283292770385742
2016-09-23,25.845317840576172
2016-09-26,25.884296417236328
2016-09-27,25.932451248168945
2016-09-28,26.129655838012695
2016-09-29,25.723783493041992
2016-09-30,25.92327880859375
2016-10-03,25.80175018310547
2016-10-04,25.911819458007812
2016-10-05,25.92327880859375
2016-10-06,26.11590003967285
2016-10-07,26.154890060424805
2016-10-10,26.611202239990234
2016-10-11,26.668533325195312
2016-10-12,26.907014846801758
2016-10-13,26.82445526123047
2016-10-14,26.973520278930664
2016-10-17,26.955169677734375
2016-10-18,26.936824798583984
2016-10-19,26.856563568115234
2016-10-20,26.842809677124023
2016-10-21,26.737327575683594
2016-10-24,26.97809410095215
2016-10-25,27.115676879882812
2016-10-26,26.50572395324707
2016-10-27,26.251195907592773
2016-10-28,26.07691764831543
2016-10-31,26.035646438598633
2016-11-01,25.565561294555664
2016-11-02,25.58848762512207
2016-11-03,25.3142147064209
2016-11-04,25.086029052734375
2016-11-07,25.447895050048828
2016-11-08,25.59770965576172
2016-11-09,25.55621337890625
2016-11-10,24.844024658203125
2016-11-11,24.99153709411621
2016-11-14,24.36461639404297
2016-11-15,24.687294006347656
2016-11-16,25.351093292236328
2016-11-17,25.34187126159668
2016-11-18,25.36722183227539
2016-11-21,25.75214195251465
2016-11-22,25.768268585205078
2016-11-23,25.636892318725586
2016-11-25,25.76597023010254
2016-11-28,25.715259552001953
2016-11-29,25.689908981323242
2016-11-30,25.47324562072754
2016-12-01,25.235851287841797
2016-12-02,25.330347061157227
2016-12-05,25.14826774597168
2016-12-06,25.34187126159668
2016-12-07,25.59079360961914
2016-12-08,25.842023849487305
2016-12-09,26.26381492614746
2016-12-12,26.11400032043457
2016-12-13,26.54961585998535
2016-12-14,26.54961585998535
2016-12-15,26.6948184967041
2016-12-16,26.729393005371094
2016-12-19,26.883821487426758
2016-12-20,26.955270767211914
2016-12-21,26.98063087463379
2016-12-22,26.803152084350586
2016-12-23,26.856159210205078
2016-12-27,27.02672004699707
2016-12-28,26.911479949951172
2016-12-29,26.904565811157227
2016-12-30,26.6948184967041
2017-01-03,26.77088165283203
2017-01-04,26.740921020507812
2017-01-05,26.876909255981445
2017-01-06,27.176538467407227
2017-01-09,27.425458908081055
2017-01-10,27.4531192779541
2017-01-11,27.600629806518555
2017-01-12,27.485382080078125
2017-01-13,27.43699073791504
2017-01-17,27.658252716064453
2017-01-18,27.655942916870117
2017-01-19,27.607547760009766
2017-01-20,27.658252716064453
2017-01-23,27.676694869995117
2017-01-24,27.651334762573242
2017-01-25,28.091564178466797
2017-01-26,28.105398178100586
2017-01-27,28.107696533203125
2017-01-30,28.033939361572266
2017-01-31,27.969406127929688
2017-02-01,29.67500114440918
2017-02-02,29.62428855895996
2017-02-03,29.751062393188477
2017-02-06,30.029939651489258
2017-02-07,30.315750122070312
2017-02-08,30.433286666870117
2017-02-09,30.653213500976562
2017-02-10,30.583755493164062
2017-02-13,30.854597091674805
2017-02-14,31.255062103271484
2017-02-15,31.368497848510742
2017-02-16,31.33146858215332
2017-02-17,31.41710090637207
2017-02-21,31.643962860107422
2017-02-22,31.738862991333008
2017-02-23,31.60460090637207
2017-02-24,31.634695053100586
2017-02-27,31.697200775146484
2017-02-28,31.711078643798828
2017-03-01,32.3592643737793
2017-03-02,32.167118072509766
2017-03-03,32.3569450378418
2017-03-06,32.25508117675781
2017-03-07,32.29674530029297
2017-03-08,32.176368713378906
2017-03-09,32.102298736572266
2017-03-10,32.20878982543945
2017-03-13,32.22267532348633
2017-03-14,32.1740608215332
2017-03-15,32.514339447021484
2017-03-16,32.56760025024414
2017-03-17,32.405548095703125
2017-03-20,32.745826721191406
2017-03-21,32.370826721191406
2017-03-22,32.73655700683594
2017-03-23,32.62082290649414
2017-03-24,32.55601501464844
2017-03-27,32.61155700683594
2017-03-28,33.287498474121094
2017-03-29,33.361572265625
2017-03-30,33.317596435546875
2017-03-31,33.25509262084961
2017-04-03,33.26435470581055
2017-04-04,33.512046813964844
2017-04-05,33.33843994140625
2017-04-06,33.25509262084961
2017-04-07,33.18101119995117
2017-04-10,33.14167022705078
2017-04-11,32.78519058227539
2017-04-12,32.82452392578125
2017-04-13,32.65092086791992
2017-04-17,32.83147430419922
2017-04-18,32.68564224243164
2017-04-19,32.565269470214844
2017-04-20,32.97267150878906
2017-04-21,32.93333053588867
2017-04-24,33.250457763671875
2017-04-25,33.45649337768555
2017-04-26,33.25971984863281
2017-04-27,33.285179138183594
2017-04-28,33.252777099609375
2017-05-01,33.9310417175293
2017-05-02,34.14631271362305
2017-05-03,34.042152404785156
2017-05-04,33.91944885253906
2017-05-05,34.481971740722656
2017-05-08,35.419471740722656
2017-05-09,35.64633560180664
2017-05-10,35.477359771728516
2017-05-11,35.78416442871094
2017-05-12,36.283912658691406
2017-05-15,36.19093704223633
2017-05-16,36.137481689453125
2017-05-17,34.924137115478516
2017-05-18,35.45643997192383
2017-05-19,35.57728958129883
2017-05-22,35.79347610473633
2017-05-23,35.749305725097656
2017-05-24,35.64237976074219
2017-05-25,35.76557159423828
2017-05-26,35.705135345458984
2017-05-30,35.719085693359375
2017-05-31,35.50757598876953
2017-06-01,35.60517883300781
2017-06-02,36.132835388183594
2017-06-05,35.77951431274414
2017-06-06,35.90037536621094
2017-06-07,36.114227294921875
2017-06-08,36.025901794433594
2017-06-09,34.62893295288086
2017-06-12,33.80145263671875
2017-06-13,34.07341003417969
2017-06-14,33.741024017333984
2017-06-15,33.538787841796875
2017-06-16,33.06927490234375
2017-06-19,34.015289306640625
2017-06-20,33.70615768432617
2017-06-21,33.90605163574219
2017-06-22,33.85026168823242
2017-06-23,34.001346588134766
2017-06-26,33.894432067871094
2017-06-27,33.408634185791016
2017-06-28,33.896751403808594
2017-06-29,33.39700698852539
2017-06-30,33.47603988647461
2017-07-03,33.35516357421875
2017-07-05,33.49230194091797
2017-07-06,33.17619705200195
2017-07-07,33.51322555541992
2017-07-10,33.717777252197266
2017-07-11,33.827022552490234
2017-07-12,33.87583923339844
2017-07-13,34.347686767578125
2017-07-14,34.642887115478516
2017-07-17,34.763755798339844
2017-07-18,34.88462829589844
2017-07-19,35.103118896484375
2017-07-20,34.9450569152832
2017-07-21,34.92879104614258
2017-07-24,35.351837158203125
2017-07-25,35.5029182434082
2017-07-26,35.67026901245117
2017-07-27,34.9962043762207
2017-07-28,34.749820709228516
2017-07-31,34.570831298828125
2017-08-01,34.87765121459961
2017-08-02,36.52565383911133
2017-08-03,36.16073226928711
2017-08-04,36.35133361816406
2017-08-07,36.913822174072266
2017-08-08,37.20903778076172
2017-08-09,37.43682098388672
2017-08-10,36.24439239501953
2017-08-11,36.74843215942383
2017-08-14,37.30146026611328
2017-08-15,37.7098503112793
2017-08-16,37.558162689208984
2017-08-17,36.837100982666016
2017-08-18,36.753089904785156
2017-08-21,36.685420989990234
2017-08-22,37.285133361816406
2017-08-23,37.33180618286133
2017-08-24,37.16611862182617
2017-08-25,37.303810119628906
2017-08-28,37.679500579833984
2017-08-29,38.015541076660156
2017-08-30,38.11820602416992
2017-08-31,38.26988983154297
2017-09-01,38.281558990478516
2017-09-05,37.82184982299805
2017-09-06,37.78218078613281
2017-09-07,37.6305046081543
2017-09-08,37.01678466796875
2017-09-11,37.68650817871094
2017-09-12,37.53716278076172
2017-09-13,37.254798889160156
2017-09-14,36.935115814208984
2017-09-15,37.308475494384766
2017-09-18,37.0261116027832
2017-09-19,37.04011154174805
2017-09-20,36.41938781738281
2017-09-21,35.79400634765625
2017-09-22,35.44398880004883
2017-09-25,35.13129806518555
2017-09-26,35.73568344116211
2017-09-27,35.99003219604492
2017-09-28,35.768341064453125
2017-09-29,35.964359283447266
2017-10-02,35.892032623291016
2017-10-03,36.048362731933594
2017-10-04,35.81501007080078
2017-10-05,36.26071548461914
2017-10-06,36.239715576171875
2017-10-09,36.36573028564453
2017-10-10,36.379722595214844
2017-10-11,36.53140640258789
2017-10-12,36.40305709838867
2017-10-13,36.63408660888672
2017-10-16,37.308475494384766
2017-10-17,37.44615936279297
2017-10-18,37.28047180175781
2017-10-19,36.398414611816406
2017-10-20,36.461402893066406
2017-10-23,36.44273376464844
2017-10-24,36.659759521484375
2017-10-25,36.49874496459961
2017-10-26,36.73208999633789
2017-10-27,38.0482063293457
2017-10-30,38.90460968017578
2017-10-31,39.44598388671875
2017-11-01,38.94427490234375
2017-11-02,39.228965759277344
2017-11-03,40.25339126586914
2017-11-06,40.6617546081543
2017-11-07,40.79243469238281
2017-11-08,41.12613296508789
2017-11-09,41.042110443115234
2017-11-10,40.90628433227539
2017-11-13,40.74235534667969
2017-11-14,40.12643814086914
2017-11-15,39.59715270996094
2017-11-16,40.070228576660156
2017-11-17,39.84774398803711
2017-11-20,39.80792999267578
2017-11-21,40.54798889160156
2017-11-22,40.97420883178711
2017-11-24,40.97655487060547
2017-11-27,40.77045822143555
2017-11-28,40.53158187866211
2017-11-29,39.690818786621094
2017-11-30,40.24586486816406
2017-12-01,40.058509826660156
2017-12-04,39.76577377319336
2017-12-05,39.728302001953125
2017-12-06,39.58076477050781
2017-12-07,39.653358459472656
2017-12-08,39.665069580078125
2017-12-11,40.43790817260742
2017-12-12,40.21074676513672
2017-12-13,40.344234466552734
2017-12-14,40.332523345947266
2017-12-15,40.74235534667969
2017-12-18,41.316131591796875
2017-12-19,40.8758430480957
2017-12-20,40.83135223388672
2017-12-21,40.98591995239258
2017-12-22,40.98591995239258
2017-12-26,39.94609832763672
2017-12-27,39.9531364440918
2017-12-28,40.06554412841797
2017-12-29,39.632293701171875
2018-01-02,40.34188461303711
2018-01-03,40.334861755371094
2018-01-04,40.52220916748047
2018-01-05,40.98358154296875
2018-01-08,40.83135223388672
2018-01-09,40.826683044433594
2018-01-10,40.81729507446289
2018-01-11,41.04914474487305
2018-01-12,41.47303771972656
2018-01-16,41.26226806640625
2018-01-17,41.943763732910156
2018-01-18,41.981231689453125
2018-01-19,41.79387283325195
2018-01-22,41.451961517333984
2018-01-23,41.46133041381836
2018-01-24,40.80091094970703
2018-01-25,40.072566986083984
2018-01-26,40.16624069213867
2018-01-29,39.334877014160156
2018-01-30,39.10301208496094
2018-01-31,39.21074295043945
2018-02-01,39.29271697998047
2018-02-02,37.587791442871094
2018-02-05,36.648677825927734
2018-02-06,38.1802978515625
2018-02-07,37.36296463012695
2018-02-08,36.334861755371094
2018-02-09,36.7792854309082
2018-02-12,38.260711669921875
2018-02-13,38.64400863647461
2018-02-14,39.35649108886719
2018-02-15,40.67803192138672
2018-02-16,40.54634475708008
2018-02-20,40.409950256347656
2018-02-21,40.22654342651367
2018-02-22,40.56280517578125
2018-02-23,41.26823806762695
2018-02-26,42.08420181274414
2018-02-27,41.94782638549805
2018-02-28,41.88433074951172
2018-03-01,41.150672912597656
2018-03-02,41.435203552246094
2018-03-05,41.5786247253418
2018-03-06,41.543357849121094
2018-03-07,41.15773010253906
2018-03-08,41.60686111450195
2018-03-09,42.321685791015625
2018-03-12,42.73085403442383
2018-03-13,42.3193473815918
2018-03-14,41.95956802368164
2018-03-15,42.008949279785156
2018-03-16,41.86082077026367
2018-03-19,41.22121047973633
2018-03-20,41.20709991455078
2018-03-21,40.27357482910156
2018-03-22,39.70451736450195
2018-03-23,38.78509521484375
2018-03-26,40.62628936767578
2018-03-27,39.5845832824707
2018-03-28,39.14722442626953
2018-03-29,39.452911376953125
2018-04-02,39.194244384765625
2018-04-03,39.59634780883789
2018-04-04,40.353519439697266
2018-04-05,40.63334655761719
2018-04-06,39.5940055847168
2018-04-09,39.986690521240234
2018-04-10,40.739166259765625
2018-04-11,40.5486946105957
2018-04-12,40.94844436645508
2018-04-13,41.087181091308594
2018-04-16,41.3434944152832
2018-04-17,41.91254425048828
2018-04-18,41.81849670410156
2018-04-19,40.63334655761719
2018-04-20,38.968509674072266
2018-04-23,38.855628967285156
2018-04-24,38.314796447753906
2018-04-25,38.481754302978516
2018-04-26,38.615787506103516
2018-04-27,38.16900634765625
2018-04-30,38.86034393310547
2018-05-01,39.763309478759766
2018-05-02,41.519859313964844
2018-05-03,41.5950927734375
2018-05-04,43.227020263671875
2018-05-07,43.53976058959961
2018-05-08,43.74903106689453
2018-05-09,44.05708312988281
2018-05-10,44.687278747558594
2018-05-11,44.51731491088867
2018-05-14,44.413455963134766
2018-05-15,44.00979995727539
2018-05-16,44.420536041259766
2018-05-17,44.13962173461914
2018-05-18,43.9791145324707
2018-05-21,44.29071044921875
2018-05-22,44.17976760864258
2018-05-23,44.463035583496094
2018-05-24,44.413455963134766
2018-05-25,44.51496505737305
2018-05-29,44.354434967041016
2018-05-30,44.2600212097168
2018-05-31,44.11130905151367
2018-06-01,44.906803131103516
2018-06-04,45.282135009765625
2018-06-05,45.63148880004883
2018-06-06,45.78964614868164
2018-06-07,45.666900634765625
2018-06-08,45.251441955566406
2018-06-11,45.140506744384766
2018-06-12,45.388362884521484
2018-06-13,45.01538848876953
2018-06-14,45.03899383544922
2018-06-15,44.57632827758789
2018-06-18,44.5527229309082
2018-06-19,43.832763671875
2018-06-20,44.02396011352539
2018-06-21,43.778465270996094
2018-06-22,43.650997161865234
2018-06-25,43.00185775756836
2018-06-26,43.53532791137695
2018-06-27,43.47161102294922
2018-06-28,43.787906646728516
2018-06-29,43.695858001708984
2018-07-02,44.18447494506836
2018-07-03,43.414947509765625
2018-07-05,43.76430892944336
2018-07-06,44.37095642089844
2018-07-09,44.9870719909668
2018-07-10,44.93278121948242
2018-07-11,44.349727630615234
2018-07-12,45.09328079223633
2018-07-13,45.16409683227539
2018-07-16,45.064979553222656
2018-07-17,45.192420959472656
2018-07-18,44.94456481933594
2018-07-19,45.293922424316406
2018-07-20,45.1900634765625
2018-07-23,45.230194091796875
2018-07-24,45.558311462402344
2018-07-25,45.9879264831543
2018-07-26,45.84394836425781
2018-07-27,45.08150100708008
2018-07-30,44.828914642333984
2018-07-31,44.91860580444336
2018-08-01,47.56477355957031
2018-08-02,48.955108642578125
2018-08-03,49.09675979614258
2018-08-06,49.3516960144043
2018-08-07,48.88902282714844
2018-08-08,48.92206573486328
2018-08-09,49.30683517456055
2018-08-10,49.15997314453125
2018-08-13,49.47739028930664
2018-08-14,49.685848236083984
2018-08-15,49.80192947387695
2018-08-16,50.531517028808594
2018-08-17,51.5406379699707
2018-08-20,51.0384521484375
2018-08-21,50.93895721435547
2018-08-22,50.94132614135742
2018-08-23,51.04555130004883
2018-08-24,51.204261779785156
2018-08-27,51.62591552734375
2018-08-28,52.042823791503906
2018-08-29,52.819793701171875
2018-08-30,53.30540466308594
2018-08-31,53.92128372192383
2018-09-04,54.09421920776367
2018-09-05,53.74125289916992
2018-09-06,52.84822082519531
2018-09-07,52.42182922363281
2018-09-10,51.71828842163086
2018-09-11,53.0258903503418
2018-09-12,52.36734390258789
